nu,Method,L1_mean,L1_std,L1_min,L1_max,L1_median,Linf_mean,Linf_std,Linf_min,Linf_max,Linf_median,E_SG_T4_mean,E_SG_T4_std,E_SG_T4_min,E_SG_T4_max,E_SG_T4_median,E_mean_max_0_4_mean,E_mean_max_0_4_std,E_mean_max_0_4_min,E_mean_max_0_4_max,E_mean_max_0_4_median,E_mean_final_T4_mean,E_mean_final_T4_std,E_mean_final_T4_min,E_mean_final_T4_max,E_mean_final_T4_median,E_mean_argmax_time_mean,E_mean_argmax_time_std,E_mean_argmax_time_min,E_mean_argmax_time_max,E_mean_argmax_time_median,SG_points_mean,SG_points_std,SG_points_min,SG_points_max,SG_points_median,SG_fraction_mean,SG_fraction_std,SG_fraction_min,SG_fraction_max,SG_fraction_median,SG_threshold_mean,SG_threshold_std,SG_threshold_min,SG_threshold_max,SG_threshold_median,final_abs_error_p95_mean,final_abs_error_p95_std,final_abs_error_p95_min,final_abs_error_p95_max,final_abs_error_p95_median,final_abs_error_p99_mean,final_abs_error_p99_std,final_abs_error_p99_min,final_abs_error_p99_max,final_abs_error_p99_median,Time_mean,Time_std,Time_min,Time_max,Time_median,N_native_mean,N_native_std,N_native_min,N_native_max,N_native_median,N_eval_mean,N_eval_std,N_eval_min,N_eval_max,N_eval_median,native_substeps_mean,native_substeps_std,native_substeps_min,native_substeps_max,native_substeps_median,traditional_substeps_mean,traditional_substeps_std,traditional_substeps_min,traditional_substeps_max,traditional_substeps_median,nn_substeps_mean,nn_substeps_std,nn_substeps_min,nn_substeps_max,nn_substeps_median,RefTime_mean,RefTime_std,RefTime_min,RefTime_max,RefTime_median
0.005,FVM (1000),0.004760829047299921,0.0011552085591864456,0.002077641198411584,0.006982498336583376,0.004934485303238034,0.15564391776919365,0.057823712098783314,0.05235782265663147,0.2716071605682373,0.15684133768081665,0.09050646919757127,0.0429789681328635,0.01587570644915104,0.1811593770980835,0.0895993523299694,4.527747601059673e-06,3.1662768505009803e-06,6.484985419774603e-07,1.4431476301979274e-05,3.623962356869015e-06,4.301345313706406e-06,3.256108966352641e-06,1.1682510603350238e-07,1.4431476301979274e-05,3.5095213206659537e-06,3.7795199999999998,0.4611174643389332,2.32,4.0,4.0,3.14,1.0881551510024026,1,6,3.0,0.015700000000000002,0.005440775755012013,0.005,0.03,0.015,10.064649968147277,2.7135206174046833,1.7629754543304443,17.53035545349121,9.988117694854736,0.007515753279440105,0.0038278243610071127,0.0032796801533550024,0.021869223564863205,0.00663132150657475,0.07004879070445895,0.03871999426765776,0.009110030718147755,0.15895433723926544,0.06560401618480682,0.04189363956451416,0.009768420481764451,0.029236555099487305,0.06444025039672852,0.036501407623291016,1000.0,0.0,1000,1000,1000.0,200.0,0.0,200,200,200.0,10.0,0.0,10,10,10.0,10.0,0.0,10,10,10.0,0.0,0.0,0,0,0.0,0.20948744773864747,0.029296596870951624,0.18651986122131348,0.25992465019226074,0.18783342838287354
0.005,FVM (200),0.02697767538949847,0.005474613722433669,0.012726583518087864,0.0371038094162941,0.027529750019311905,0.7342800343036652,0.2822427222082444,0.20164614915847778,1.9216814041137695,0.7212346494197845,0.5020922049880028,0.2093190672711485,0.0037122368812561035,1.1972565650939941,0.49124428629875183,4.385030271123469e-06,3.169333847781927e-06,4.386901650832442e-07,1.368284210911952e-05,3.595352268348506e-06,4.1750311854116264e-06,3.275269158485196e-06,1.1444092251622351e-07,1.368284210911952e-05,3.3617019425946637e-06,3.74272,0.5002513262228848,2.176,4.0,4.0,3.14,1.0881551510024026,1,6,3.0,0.015700000000000002,0.005440775755012013,0.005,0.03,0.015,10.064649968147277,2.7135206174046833,1.7629754543304443,17.53035545349121,9.988117694854736,0.06658922836184501,0.04196706000363731,0.016211118549108505,0.19939596951007843,0.05452338792383671,0.3911138041317463,0.13183845417437712,0.07242989540100098,0.7075134515762329,0.3843676447868347,0.014747939109802245,0.004141112611669679,0.009678840637207031,0.025462865829467773,0.013229846954345703,200.0,0.0,200,200,200.0,200.0,0.0,200,200,200.0,2.0,0.0,2,2,2.0,2.0,0.0,2,2,2.0,0.0,0.0,0,0,0.0,0.20948744773864747,0.029296596870951624,0.18651986122131348,0.25992465019226074,0.18783342838287354
0.005,FVM (2000),0.002291996222920716,0.0005672100426663902,0.000997932511381805,0.003391536185517907,0.002324563101865351,0.07348821744322777,0.027557091798539005,0.025760233402252197,0.13651347160339355,0.06942254304885864,0.04059969530440867,0.020411952858453524,0.007553750183433294,0.08562332391738892,0.03936720825731754,4.394531281377567e-06,2.894695741259531e-06,5.912780807193485e-07,1.3005733308091294e-05,3.724098178281565e-06,4.149818424252771e-06,2.9959590636830436e-06,1.5258788721439487e-07,1.3005733308091294e-05,3.5619735854197643e-06,3.74528,0.5096255143710519,2.096,4.0,4.0,3.14,1.0881551510024026,1,6,3.0,0.015700000000000002,0.005440775755012013,0.005,0.03,0.015,10.064649968147277,2.7135206174046833,1.7629754543304443,17.53035545349121,9.988117694854736,0.0034562288084998725,0.0015363290593089838,0.0016573101747781038,0.010541294701397419,0.003139550215564668,0.0338153681345284,0.021485986491830655,0.0043090893886983395,0.09949561208486557,0.03185156360268593,0.07396534442901612,0.015113197868394587,0.051793813705444336,0.10019302368164062,0.06550741195678711,2000.0,0.0,2000,2000,2000.0,200.0,0.0,200,200,200.0,20.0,0.0,20,20,20.0,20.0,0.0,20,20,20.0,0.0,0.0,0,0,0.0,0.20948744773864747,0.029296596870951624,0.18651986122131348,0.25992465019226074,0.18783342838287354
0.005,FVM (400),0.012835762910544873,0.0028310811398580046,0.006037088576704264,0.017827274277806282,0.013179118279367685,0.40971625089645386,0.15791738712533912,0.13805580139160156,0.966032862663269,0.3891468048095703,0.26339410692453386,0.11284190769605745,0.03466600179672241,0.5621549487113953,0.26072560250759125,4.39130067888982e-06,3.1631087446484336e-06,5.340576194612368e-07,1.382946993544465e-05,3.5619735854197643e-06,4.191410524754246e-06,3.2628651572615424e-06,1.8119813205430546e-07,1.382946993544465e-05,3.466606017354934e-06,3.74144,0.5029751549834367,2.208,4.0,4.0,3.14,1.0881551510024026,1,6,3.0,0.015700000000000002,0.005440775755012013,0.005,0.03,0.015,10.064649968147277,2.7135206174046833,1.7629754543304443,17.53035545349121,9.988117694854736,0.02334140758961439,0.01564777879059934,0.008134246803820133,0.0868084579706192,0.016977746039628983,0.19853646345436574,0.08746060018538682,0.03552043437957764,0.3725314140319824,0.1961810439825058,0.021650943756103515,0.00609543469664097,0.013904571533203125,0.032660484313964844,0.019453763961791992,400.0,0.0,400,400,400.0,200.0,0.0,200,200,200.0,4.0,0.0,4,4,4.0,4.0,0.0,4,4,4.0,0.0,0.0,0,0,0.0,0.20948744773864747,0.029296596870951624,0.18651986122131348,0.25992465019226074,0.18783342838287354
0.005,FVM (800),0.006047556451521814,0.0014415746843939965,0.0026621753349900246,0.008796037174761295,0.006305984687060118,0.19792988404631615,0.07406681718445339,0.05762261152267456,0.3676586151123047,0.19849222898483276,0.11751464191824197,0.05418137254260922,0.020188884809613228,0.22966808080673218,0.12063653767108917,4.279911522075963e-06,3.147865628245287e-06,3.814697322468419e-07,1.3684034456673544e-05,3.3569336892469437e-06,4.062950600314252e-06,3.258085845020276e-06,5.722047546896647e-08,1.3684034456673544e-05,3.3187865255968063e-06,3.70336,0.6063324931462092,1.12,4.0,4.0,3.14,1.0881551510024026,1,6,3.0,0.015700000000000002,0.005440775755012013,0.005,0.03,0.015,10.064649968147277,2.7135206174046833,1.7629754543304443,17.53035545349121,9.988117694854736,0.009629933377727867,0.005220130577322379,0.0040963515639305115,0.028319451957941055,0.008294340688735247,0.08978257635608315,0.04613607168854884,0.011357366107404232,0.18364623188972473,0.08210375532507896,0.03466548442840576,0.007998950746172798,0.02573418617248535,0.04747724533081055,0.030037403106689453,800.0,0.0,800,800,800.0,200.0,0.0,200,200,200.0,8.0,0.0,8,8,8.0,8.0,0.0,8,8,8.0,0.0,0.0,0,0,0.0,0.20948744773864747,0.029296596870951624,0.18651986122131348,0.25992465019226074,0.18783342838287354
0.005,Ours (200),0.0016335826308932155,0.000511762125210868,0.0005829792353324592,0.002630645642057061,0.0016317463014274836,0.06091439835727215,0.027254044646651116,0.01349496841430664,0.14294350147247314,0.05650489032268524,0.02929726244881749,0.014394216216816412,0.004333585500717163,0.06773602962493896,0.02788897603750229,4.3859123934453235e-06,3.194351725231244e-06,4.1961669694501325e-07,1.3563632819568738e-05,3.6239624705558526e-06,4.173910589031493e-06,3.312168652996194e-06,1.1444092251622351e-07,1.3563632819568738e-05,3.4332275617998675e-06,3.72096,0.508808009178395,2.208,4.0,4.0,3.14,1.0881551510024026,1,6,3.0,0.015700000000000002,0.005440775755012013,0.005,0.03,0.015,10.064649968147277,2.7135206174046833,1.7629754543304443,17.53035545349121,9.988117694854736,0.00780681601492688,0.003247845788944762,0.001199746155180037,0.01267149392515421,0.008323038928210735,0.025234702825546265,0.011470458065066816,0.011747246608138084,0.05337224528193474,0.020363732241094112,0.17432798385620119,0.047539990999679295,0.09718990325927734,0.2661406993865967,0.16335177421569824,200.0,0.0,200,200,200.0,200.0,0.0,200,200,200.0,2.0,0.0,2,2,2.0,0.0,0.0,0,0,0.0,2.0,0.0,2,2,2.0,0.20948744773864747,0.029296596870951624,0.18651986122131348,0.25992465019226074,0.18783342838287354
0.005,WENO-Z (1000),0.0005458524899950134,0.0003183352867130651,1.632276143936906e-05,0.0011003267718479037,0.000547610514331609,0.03897811472415924,0.02394097071963136,0.0005209594964981079,0.08908891677856445,0.035247594118118286,0.029654853761312553,0.02333242411877078,0.0003546128573361784,0.08883082866668701,0.026234176009893417,4.4370532134507815e-06,3.164949584222256e-06,5.722046125811175e-07,1.407980926160235e-05,3.67164614090143e-06,4.228961479100235e-06,3.249760234196981e-06,1.3113022134803032e-07,1.407980926160235e-05,3.356933575560106e-06,3.78112,0.46203598410972796,2.32,4.0,4.0,3.14,1.0881551510024026,1,6,3.0,0.015700000000000002,0.005440775755012013,0.005,0.03,0.015,10.064649968147277,2.7135206174046833,1.7629754543304443,17.53035545349121,9.988117694854736,3.7447839276865124e-05,1.267509998025665e-05,1.6593934560660273e-05,7.428527169395238e-05,3.6653886127169244e-05,0.012681534861330874,0.012995884657305778,0.00017599237617105246,0.049816519021987915,0.007715197745710611,0.05733212947845459,0.009242309900693262,0.043689727783203125,0.07751727104187012,0.052333831787109375,1000.0,0.0,1000,1000,1000.0,200.0,0.0,200,200,200.0,10.0,0.0,10,10,10.0,10.0,0.0,10,10,10.0,0.0,0.0,0,0,0.0,0.20948744773864747,0.029296596870951624,0.18651986122131348,0.25992465019226074,0.18783342838287354
0.005,WENO-Z (200),0.006805036808073055,0.0021706638821755836,0.00021483305317815393,0.010331437923014164,0.006825687363743782,0.34980446875095367,0.11782520227566651,0.0079384446144104,0.6017072200775146,0.3522786796092987,0.288004286037758,0.13092963108451713,0.007298747543245554,0.5886117815971375,0.2939976155757904,4.379069810056535e-06,3.1615136319434597e-06,3.242492425670207e-07,1.368284210911952e-05,3.5190582821087446e-06,4.165303728029812e-06,3.26685568168789e-06,1.430511673561341e-07,1.368284210911952e-05,3.3473968414909905e-06,3.6848,0.5979251198767215,1.488,4.0,4.0,3.14,1.0881551510024026,1,6,3.0,0.015700000000000002,0.005440775755012013,0.005,0.03,0.015,10.064649968147277,2.7135206174046833,1.7629754543304443,17.53035545349121,9.988117694854736,0.011405854832846672,0.011627771382053176,7.261038990691304e-05,0.04059791937470436,0.004375925054773688,0.19962371024303138,0.0920052157549568,0.007593351881951094,0.4037606120109558,0.18527115881443024,0.016396961212158202,0.004460884978404353,0.01118612289428711,0.027003765106201172,0.014431238174438477,200.0,0.0,200,200,200.0,200.0,0.0,200,200,200.0,2.0,0.0,2,2,2.0,2.0,0.0,2,2,2.0,0.0,0.0,0,0,0.0,0.20948744773864747,0.029296596870951624,0.18651986122131348,0.25992465019226074,0.18783342838287354
0.005,WENO-Z (2000),0.00013374460257182364,9.023885896320472e-05,1.5182587958406657e-05,0.0003111754485871643,0.00011768996046157554,0.009109517391771078,0.007910994727960875,0.00010165572166442871,0.027910232543945312,0.007174432277679443,0.006976622105576098,0.006944139864353612,7.27921724319458e-05,0.026847004890441895,0.004831396043300629,4.271900640446802e-06,2.876808965372726e-06,3.337860050578456e-07,1.2692213203990832e-05,3.4618376503203763e-06,4.114496684621827e-06,2.955002196327807e-06,3.8146978909026075e-08,1.2692213203990832e-05,3.3998488788711256e-06,3.75584,0.5949605838427705,1.12,4.0,4.0,3.14,1.0881551510024026,1,6,3.0,0.015700000000000002,0.005440775755012013,0.005,0.03,0.015,10.064649968147277,2.7135206174046833,1.7629754543304443,17.53035545349121,9.988117694854736,6.011499437590828e-05,2.295468599680859e-05,2.428293737466447e-05,0.00011112690845038742,5.343519296729937e-05,0.0019794207846280188,0.0026753765902892226,4.728844578494318e-05,0.010253227315843105,0.0008879443339537829,0.10607900619506835,0.014993657630155605,0.08562397956848145,0.13649249076843262,0.0979013442993164,2000.0,0.0,2000,2000,2000.0,200.0,0.0,200,200,200.0,20.0,0.0,20,20,20.0,20.0,0.0,20,20,20.0,0.0,0.0,0,0,0.0,0.20948744773864747,0.029296596870951624,0.18651986122131348,0.25992465019226074,0.18783342838287354
0.005,WENO-Z (400),0.0025346589212131222,0.0010328604769496634,4.3878368160221726e-05,0.004312579520046711,0.0024750801967456937,0.15341916143894196,0.06324909327758975,0.0024449825286865234,0.2769862413406372,0.15108178555965424,0.12258091596188024,0.06862348264164292,0.001402283669449389,0.27676790952682495,0.11225374415516853,4.386127009183838e-06,3.175064344986607e-06,4.1961669694501325e-07,1.3788938304060139e-05,3.5858155342793907e-06,4.180705561225295e-06,3.2757523964304653e-06,1.7166138377433526e-07,1.3788938304060139e-05,3.3664703096292214e-06,3.7206400000000004,0.5111749474874288,2.208,4.0,4.0,3.14,1.0881551510024026,1,6,3.0,0.015700000000000002,0.005440775755012013,0.005,0.03,0.015,10.064649968147277,2.7135206174046833,1.7629754543304443,17.53035545349121,9.988117694854736,0.000533927384421986,0.0007100070179491137,2.292394856340252e-05,0.003802209859713912,0.0002146302067558281,0.07424160940572619,0.047590086600991816,0.0010701909195631742,0.19234655797481537,0.06438521295785904,0.0274533748626709,0.006188560371433245,0.01917099952697754,0.03782296180725098,0.02424442768096924,400.0,0.0,400,400,400.0,200.0,0.0,200,200,200.0,4.0,0.0,4,4,4.0,4.0,0.0,4,4,4.0,0.0,0.0,0,0,0.0,0.20948744773864747,0.029296596870951624,0.18651986122131348,0.25992465019226074,0.18783342838287354
0.005,WENO-Z (800),0.0008206782400884549,0.00043575404625094557,2.0083889467059635e-05,0.001561323064379394,0.0008441635582130402,0.05655416466295719,0.031127989983072597,0.0007944703102111816,0.12016439437866211,0.052373504266142845,0.04319958740263246,0.03138710004581906,0.00014391541481018066,0.11978697776794434,0.038043273612856865,4.355144516807741e-06,3.165693191437818e-06,3.9100646631595737e-07,1.3790130651614163e-05,3.5667420661411597e-06,4.136848469755705e-06,3.276087429157821e-06,1.1444091541079615e-07,1.3790130651614163e-05,3.2997130574585753e-06,3.7376,0.5539922639996234,1.504,4.0,4.0,3.14,1.0881551510024026,1,6,3.0,0.015700000000000002,0.005440775755012013,0.005,0.03,0.015,10.064649968147277,2.7135206174046833,1.7629754543304443,17.53035545349121,9.988117694854736,4.0614572462800424e-05,2.007773821453171e-05,1.4364723028847948e-05,0.000129735519294627,3.576578637876082e-05,0.020489987434120848,0.01863118671524159,0.0003196223988197744,0.07148507237434387,0.014735089149326086,0.04714877128601074,0.007863178101386615,0.035787105560302734,0.06554412841796875,0.04277181625366211,800.0,0.0,800,800,800.0,200.0,0.0,200,200,200.0,8.0,0.0,8,8,8.0,8.0,0.0,8,8,8.0,0.0,0.0,0,0,0.0,0.20948744773864747,0.029296596870951624,0.18651986122131348,0.25992465019226074,0.18783342838287354
0.01,FVM (1000),0.004955963878892362,0.0011343944855049435,0.0023584170266985893,0.007093827705830336,0.005087972851470113,0.16208970293402672,0.06350373443096716,0.04602746665477753,0.3603248596191406,0.15526342391967773,0.0996208544448018,0.04425329827999344,0.02291661500930786,0.2035372257232666,0.09861395508050919,2.9097676332412446e-06,2.081163354130094e-06,4.196167253667227e-07,9.316206160292495e-06,2.2470951535069617e-06,2.7193665535207858e-06,2.1485144623614383e-06,3.814696469817136e-08,9.316206160292495e-06,2.183914261877362e-06,3.6518400000000004,0.6158934230623254,1.824,4.0,4.0,3.1,1.0926470386270253,1,6,3.0,0.0155,0.005463235193135126,0.005,0.03,0.015,9.952041115760803,2.733118328520065,1.4966189861297607,17.39830207824707,9.963315486907959,0.008194326083175838,0.005161538472992706,0.0031686879228800535,0.028038138523697853,0.006594577571377158,0.07642474940046667,0.034594608014025995,0.008669446222484112,0.14261527359485626,0.0791223794221878,0.03968935966491699,0.007984667685168395,0.030341386795043945,0.0576629638671875,0.035848021507263184,1000.0,0.0,1000,1000,1000.0,200.0,0.0,200,200,200.0,10.0,0.0,10,10,10.0,10.0,0.0,10,10,10.0,0.0,0.0,0,0,0.0,0.20336605548858644,0.027166990128606044,0.1863861083984375,0.2643289566040039,0.18737423419952393
0.01,FVM (200),0.027206248547881843,0.005452430990759491,0.012253455817699432,0.037928443402051926,0.027581593953073025,0.7185672888159752,0.2814920163722594,0.15488581359386444,1.9820011854171753,0.6800751388072968,0.4958336417376995,0.20687173227883396,0.0008990764617919922,1.27273690700531,0.47963716089725494,2.8008103319621115e-06,2.1284534385662143e-06,2.288818308215923e-07,8.659362720209174e-06,1.978874138330866e-06,2.6390075625926103e-06,2.205165938175993e-06,9.536748279970197e-09,8.52346420288086e-06,1.8644333295014803e-06,3.6732799999999997,0.6367434699552185,1.6320000000000001,4.0,3.984,3.1,1.0926470386270253,1,6,3.0,0.0155,0.005463235193135126,0.005,0.03,0.015,9.952041115760803,2.733118328520065,1.4966189861297607,17.39830207824707,9.963315486907959,0.0743311032652855,0.044885712238392016,0.016470039263367653,0.20380662381649017,0.06303559988737106,0.38316641345620156,0.12986283592095196,0.0663691982626915,0.6688151955604553,0.37823083996772766,0.014549503326416016,0.004111207648239088,0.009288311004638672,0.025296688079833984,0.013233780860900879,200.0,0.0,200,200,200.0,200.0,0.0,200,200,200.0,2.0,0.0,2,2,2.0,2.0,0.0,2,2,2.0,0.0,0.0,0,0,0.0,0.20336605548858644,0.027166990128606044,0.1863861083984375,0.2643289566040039,0.18737423419952393
0.01,FVM (2000),0.0023998416122049094,0.0005653113387008699,0.001134144957177341,0.0035084285773336887,0.0024508616188541055,0.07782029911875725,0.03034423750892785,0.023570731282234192,0.16180062294006348,0.07492977380752563,0.045771714095026256,0.02093936418032448,0.006272822618484497,0.08700346946716309,0.046457065269351006,2.868735804213429e-06,1.968416860673546e-06,3.814697606685513e-07,8.016824722290039e-06,2.1123886426721583e-06,2.67255307250025e-06,2.0288702003127767e-06,3.8146978909026075e-08,8.016824722290039e-06,2.0599363779183477e-06,3.7001600000000003,0.49909041183303987,2.08,4.0,3.992,3.1,1.0926470386270253,1,6,3.0,0.0155,0.005463235193135126,0.005,0.03,0.015,9.952041115760803,2.733118328520065,1.4966189861297607,17.39830207824707,9.963315486907959,0.003897266238927841,0.0021949839407923648,0.0016158216167241335,0.01221148669719696,0.003297304268926382,0.0355748987570405,0.017601760973826725,0.004402711987495422,0.08051097393035889,0.035506101325154305,0.07386533737182617,0.014505834580751113,0.05283689498901367,0.10472798347473145,0.06494081020355225,2000.0,0.0,2000,2000,2000.0,200.0,0.0,200,200,200.0,20.0,0.0,20,20,20.0,20.0,0.0,20,20,20.0,0.0,0.0,0,0,0.0,0.20336605548858644,0.027166990128606044,0.1863861083984375,0.2643289566040039,0.18737423419952393
0.01,FVM (400),0.013166286181658507,0.0027969059318851573,0.00632344139739871,0.018602455034852028,0.013422688469290733,0.41212706834077834,0.16557290198399446,0.10098271071910858,1.0925854444503784,0.3824719488620758,0.27386605106294154,0.11581187817823228,0.0268247127532959,0.6785321831703186,0.27958837151527405,2.7954697486620716e-06,2.106802598834675e-06,4.1961669694501325e-07,8.695125870872289e-06,1.9931792394345393e-06,2.6283621843958826e-06,2.18839219542801e-06,9.536748279970197e-09,8.695125870872289e-06,1.9693374042617506e-06,3.69568,0.5685182114362687,1.84,4.0,4.0,3.1,1.0926470386270253,1,6,3.0,0.0155,0.005463235193135126,0.005,0.03,0.015,9.952041115760803,2.733118328520065,1.4966189861297607,17.39830207824707,9.963315486907959,0.027462732009589673,0.019648189191492228,0.007975783199071884,0.1061115637421608,0.019645671360194683,0.20240428246557712,0.07956018523829742,0.042112745344638824,0.3828350007534027,0.21235686540603638,0.0210684871673584,0.004866845466916278,0.013916254043579102,0.03188323974609375,0.019223451614379883,400.0,0.0,400,400,400.0,200.0,0.0,200,200,200.0,4.0,0.0,4,4,4.0,4.0,0.0,4,4,4.0,0.0,0.0,0,0,0.0,0.20336605548858644,0.027166990128606044,0.1863861083984375,0.2643289566040039,0.18737423419952393
0.01,FVM (800),0.006285394364967942,0.001414881347681062,0.0030375116039067507,0.008948907256126404,0.00645353551954031,0.20533475607633592,0.08080451223021849,0.05657897889614105,0.47623586654663086,0.1952608823776245,0.12864813297986985,0.05618928382465444,0.02583208680152893,0.2767091989517212,0.12729369848966599,2.7099072786995747e-06,2.147227872660366e-06,3.2424927098873013e-07,9.002685146697331e-06,1.8978117850565468e-06,2.5385141337608273e-06,2.2216116731494674e-06,9.536743306171047e-08,8.574724233767483e-06,1.7547607740198146e-06,3.56928,0.6650983981214159,1.824,4.0,3.992,3.1,1.0926470386270253,1,6,3.0,0.0155,0.005463235193135126,0.005,0.03,0.015,9.952041115760803,2.733118328520065,1.4966189861297607,17.39830207824707,9.963315486907959,0.010596180977299809,0.006715268945733274,0.003956991713494062,0.03829934075474739,0.008511829189956188,0.09732459522783757,0.043648446897083464,0.010812314227223396,0.18466447293758392,0.10129048675298691,0.033310165405273436,0.007407904333750118,0.026476621627807617,0.048577308654785156,0.03005194664001465,800.0,0.0,800,800,800.0,200.0,0.0,200,200,200.0,8.0,0.0,8,8,8.0,8.0,0.0,8,8,8.0,0.0,0.0,0,0,0.0,0.20336605548858644,0.027166990128606044,0.1863861083984375,0.2643289566040039,0.18737423419952393
0.01,Ours (200),0.0029677660041488706,0.0009733558882090021,0.0010434447322040796,0.004817330744117498,0.002977770403958857,0.11986224681138992,0.05010619564586237,0.026761531829833984,0.23616409301757812,0.12231498956680298,0.059788109669461846,0.026779187649898378,0.005744437221437693,0.12508362531661987,0.05612240917980671,2.7778863756111605e-06,2.144279610919934e-06,2.670288097306184e-07,8.735656592762098e-06,1.964569037227193e-06,2.6142120310623793e-06,2.224704536593959e-06,9.536742595628311e-08,8.378028724109754e-06,1.8692016396926192e-06,3.6208,0.6230259273276265,1.824,4.0,3.984,3.1,1.0926470386270253,1,6,3.0,0.0155,0.005463235193135126,0.005,0.03,0.015,9.952041115760803,2.733118328520065,1.4966189861297607,17.39830207824707,9.963315486907959,0.014211160221602768,0.006121260926820151,0.001432788441888988,0.025164185091853142,0.015324697364121675,0.05234052073210478,0.027011790246924492,0.02100532501935959,0.11871469020843506,0.04133033566176891,0.16573163986206055,0.03952407654540791,0.09640836715698242,0.27106809616088867,0.15025055408477783,200.0,0.0,200,200,200.0,200.0,0.0,200,200,200.0,2.0,0.0,2,2,2.0,0.0,0.0,0,0,0.0,2.0,0.0,2,2,2.0,0.20336605548858644,0.027166990128606044,0.1863861083984375,0.2643289566040039,0.18737423419952393
0.01,WENO-Z (1000),0.00037393557642644736,0.00021223830647014628,1.2358981621218845e-05,0.0008733269642107189,0.00031694534118287265,0.02825463652610779,0.018625173840258965,0.00031481683254241943,0.08649730682373047,0.025907933712005615,0.0233276189211756,0.017772362964850606,0.00020733755081892014,0.08637428283691406,0.019514622166752815,2.843272655468354e-06,2.080302981148343e-06,3.2424927098873013e-07,8.927583621698432e-06,2.0790099597434164e-06,2.6629089973084774e-06,2.163974294802084e-06,3.8146978909026075e-08,8.927583621698432e-06,2.0217894416418858e-06,3.64864,0.6178954987268792,1.824,4.0,3.992,3.1,1.0926470386270253,1,6,3.0,0.0155,0.005463235193135126,0.005,0.03,0.015,9.952041115760803,2.733118328520065,1.4966189861297607,17.39830207824707,9.963315486907959,5.9717385538533564e-05,4.985801705922852e-05,1.3831258002028335e-05,0.0002796693006530404,4.2066558307851665e-05,0.007576944650209043,0.0077569455380964575,0.00016609013255219907,0.034510497003793716,0.005270885303616524,0.055591855049133304,0.008548810151463138,0.04516100883483887,0.07278704643249512,0.05147147178649902,1000.0,0.0,1000,1000,1000.0,200.0,0.0,200,200,200.0,10.0,0.0,10,10,10.0,10.0,0.0,10,10,10.0,0.0,0.0,0,0,0.0,0.20336605548858644,0.027166990128606044,0.1863861083984375,0.2643289566040039,0.18737423419952393
0.01,WENO-Z (200),0.0066592865835991685,0.002037347105018174,0.0001308760984102264,0.009837313555181026,0.0068799820728600025,0.33807280626147984,0.11028201446818078,0.005004240199923515,0.6342525482177734,0.3362358808517456,0.27930086388252673,0.1222807865008137,0.0029911096207797527,0.6216749548912048,0.27941232919692993,2.7768969570729498e-06,2.1028608649063173e-06,2.288818308215923e-07,8.553266525268555e-06,1.926422100950731e-06,2.6167035284885288e-06,2.183079250174845e-06,1.907348590179936e-08,8.553266525268555e-06,1.8501281715543882e-06,3.6118400000000004,0.6673722872549612,1.6320000000000001,4.0,3.984,3.1,1.0926470386270253,1,6,3.0,0.0155,0.005463235193135126,0.005,0.03,0.015,9.952041115760803,2.733118328520065,1.4966189861297607,17.39830207824707,9.963315486907959,0.01505086416946142,0.015824980951420365,8.577109838370234e-05,0.05485338717699051,0.006109633948653936,0.1890559912286699,0.08629856392937563,0.0040517328307032585,0.40508025884628296,0.18298036605119705,0.016690382957458495,0.004496504344267396,0.01086735725402832,0.025213956832885742,0.014471769332885742,200.0,0.0,200,200,200.0,200.0,0.0,200,200,200.0,2.0,0.0,2,2,2.0,2.0,0.0,2,2,2.0,0.0,0.0,0,0,0.0,0.20336605548858644,0.027166990128606044,0.1863861083984375,0.2643289566040039,0.18737423419952393
0.01,WENO-Z (2000),5.913602546570473e-05,3.990462029650703e-05,1.2507601240940858e-05,0.00024246919201686978,5.105244417791255e-05,0.0030959827452898027,0.0035090515854853785,5.02169132232666e-05,0.02095508575439453,0.0019680876284837723,0.0024866832187399267,0.0033496278993243793,3.9616599678993225e-05,0.0208590030670166,0.0013420581817626953,2.654218672830666e-06,1.8186116799436986e-06,1.9073486612342094e-07,7.585286766698118e-06,2.1457672119140625e-06,2.529025062756318e-06,1.8707053047638693e-06,7.629394360719743e-08,7.585286766698118e-06,2.1457672119140625e-06,3.72192,0.6158368403055724,1.088,4.0,3.984,3.1,1.0926470386270253,1,6,3.0,0.0155,0.005463235193135126,0.005,0.03,0.015,9.952041115760803,2.733118328520065,1.4966189861297607,17.39830207824707,9.963315486907959,5.410417832536041e-05,2.2531033746487357e-05,1.4087569979892578e-05,0.00010100007057189941,5.097426583233755e-05,0.0006988349555467721,0.0006742726705968153,4.584714042721316e-05,0.0043016220442950726,0.0005230726674199104,0.10472502231597901,0.014130749217868815,0.08841490745544434,0.1347639560699463,0.09706461429595947,2000.0,0.0,2000,2000,2000.0,200.0,0.0,200,200,200.0,20.0,0.0,20,20,20.0,20.0,0.0,20,20,20.0,0.0,0.0,0,0,0.0,0.20336605548858644,0.027166990128606044,0.1863861083984375,0.2643289566040039,0.18737423419952393
