nu,seed,Method,L1,Linf,E_SG_T4,E_mean_max_0_4,E_mean_final_T4,E_mean_argmax_time,SG_points,SG_fraction,SG_threshold,final_abs_error_p95,final_abs_error_p99,Time,N_native,N_eval,native_substeps,traditional_substeps,nn_substeps,source_treatment,RefTime,model_path
0.001,1844,FVM (800),0.005858211312443018,0.13531053066253662,0.11401954293251038,2.212524350397871e-06,2.174377414121409e-06,3.984,2,0.01,8.996458053588867,0.007859030738472939,0.0927671417593956,0.04696059226989746,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.20643258094787598,
0.001,1844,WENO-Z (800),0.0005618821014650166,0.04531913995742798,0.045065850019454956,2.136230477844947e-06,2.136230477844947e-06,3.984,2,0.01,8.996458053588867,4.9293044867226854e-05,0.0073960623703897,0.042474985122680664,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.20643258094787598,
0.001,1844,FVM (1000),0.00433447165414691,0.0960317850112915,0.07910174131393433,1.983642505365424e-06,1.983642505365424e-06,4.0,2,0.01,8.996458053588867,0.005568874068558216,0.0622875913977623,0.046636343002319336,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.20643258094787598,
0.001,1844,WENO-Z (1000),0.00034954267903231084,0.028825700283050537,0.028491944074630737,2.059936605292023e-06,2.059936605292023e-06,3.984,2,0.01,8.996458053588867,5.252361734164879e-05,0.003942577168345451,0.052176713943481445,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.20643258094787598,
0.001,1844,FVM (2000),0.0016768536297604442,0.025504231452941895,0.017079293727874756,1.2969970839549205e-06,8.392333938900265e-07,3.536,2,0.01,8.996458053588867,0.0024432088248431683,0.01982990652322769,0.06483078002929688,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.20643258094787598,
0.001,1844,WENO-Z (2000),7.521365478169173e-05,0.005563914775848389,0.005335599184036255,1.3351441339182202e-06,1.182556161438697e-06,3.536,2,0.01,8.996458053588867,5.342364602256566e-05,0.00032000747160054743,0.08617138862609863,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.20643258094787598,
0.001,1844,Ours (200),0.0008131678332574666,0.022815942764282227,0.004295945167541504,2.0217896690155612e-06,2.0217896690155612e-06,4.0,2,0.01,8.996458053588867,0.0028616853523999453,0.004912856500595808,0.1390519142150879,200,200,2,0,2,train_py_original_ours_protocol,0.20643258094787598,code/model_fixed.pkl
0.001,1845,FVM (200),0.029665973037481308,0.8468254804611206,0.490897536277771,3.356933575560106e-06,3.356933575560106e-06,3.968,4,0.02,10.824992179870605,0.03895008936524391,0.5228181481361389,0.014511823654174805,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.24718856811523438,
0.001,1845,WENO-Z (200),0.006857961881905794,0.38525092601776123,0.25355952978134155,3.356933575560106e-06,3.337860107421875e-06,3.952,4,0.02,10.824992179870605,0.011997890658676624,0.15667249262332916,0.02312493324279785,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.24718856811523438,
0.001,1845,FVM (400),0.014139480888843536,0.46731477975845337,0.24729740619659424,3.414153979974799e-06,3.414153979974799e-06,3.968,4,0.02,10.824992179870605,0.01686864160001278,0.15832024812698364,0.018022775650024414,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.24718856811523438,
0.001,1845,WENO-Z (400),0.0023269138764590025,0.1750091314315796,0.09754899889230728,3.3664703096292214e-06,3.3473968414909905e-06,3.968,4,0.02,10.824992179870605,0.0007758543360978365,0.03333880007266998,0.024274587631225586,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.24718856811523438,
0.001,1845,FVM (800),0.006887456867843866,0.21327519416809082,0.11242839694023132,3.0231476557673886e-06,3.0231476557673886e-06,4.0,4,0.02,10.824992179870605,0.00847560167312622,0.10894495248794556,0.029593229293823242,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.24718856811523438,
0.001,1845,WENO-Z (800),0.0006937826401554048,0.06141030788421631,0.031022123992443085,3.24249276673072e-06,3.2234190712188138e-06,3.968,4,0.02,10.824992179870605,3.715384445968084e-05,0.0067962887696921825,0.04171252250671387,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.24718856811523438,
0.001,1845,FVM (1000),0.005437946878373623,0.16254782676696777,0.08600308001041412,3.2234190712188138e-06,3.2138823371496983e-06,3.968,4,0.02,10.824992179870605,0.0067030941136181355,0.07937834411859512,0.03585243225097656,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.24718856811523438,
0.001,1845,WENO-Z (1000),0.0004699084092862904,0.0426710844039917,0.02137216553092003,3.2329560326616047e-06,3.2329558052879293e-06,3.984,4,0.02,10.824992179870605,2.506375494704116e-05,0.003716758918017149,0.07145404815673828,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.24718856811523438,
0.001,1845,FVM (2000),0.0025847668293863535,0.06459331512451172,0.034881748259067535,2.307891918462701e-06,2.307891918462701e-06,3.936,4,0.02,10.824992179870605,0.0033826217986643314,0.03107522800564766,0.09784984588623047,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.24718856811523438,
0.001,1845,WENO-Z (2000),0.00013261268031783402,0.009372711181640625,0.0048238374292850494,2.9468535558407893e-06,2.9468535558407893e-06,4.0,4,0.02,10.824992179870605,8.60584041220136e-05,0.0009293931652791798,0.08512043952941895,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.24718856811523438,
0.001,1845,Ours (200),0.0010857548331841826,0.04153496026992798,0.012183189392089844,3.299713171145413e-06,3.299713171145413e-06,3.968,4,0.02,10.824992179870605,0.002522609196603298,0.011220451444387436,0.21680569648742676,200,200,2,0,2,train_py_original_ours_protocol,0.24718856811523438,code/model_fixed.pkl
0.001,1846,FVM (200),0.027439255267381668,0.4989035129547119,0.4293496608734131,5.9604644775390625e-06,5.9604644775390625e-06,4.0,4,0.02,9.97935962677002,0.06457711011171341,0.4790741801261902,0.01247549057006836,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.19797945022583008,
0.001,1846,WENO-Z (200),0.005354733671993017,0.3301401138305664,0.19041569530963898,5.9700014389818534e-06,5.9700014389818534e-06,4.0,4,0.02,9.97935962677002,0.01134694367647171,0.11239701509475708,0.011801481246948242,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.19797945022583008,
0.001,1846,FVM (400),0.012853000313043594,0.26167386770248413,0.20367804169654846,5.9509279708436225e-06,5.9509279708436225e-06,4.0,4,0.02,9.97935962677002,0.02367841824889183,0.21184925734996796,0.02767801284790039,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.19797945022583008,
0.001,1846,WENO-Z (400),0.001564968260936439,0.12604665756225586,0.06646372377872467,5.884170604986139e-06,5.884170604986139e-06,4.0,4,0.02,9.97935962677002,0.00020989171753171831,0.01456868089735508,0.024576425552368164,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.19797945022583008,
0.001,1846,FVM (800),0.006084172520786524,0.15698659420013428,0.08268237113952637,5.9509279708436225e-06,5.9509279708436225e-06,4.0,4,0.02,9.97935962677002,0.010019677691161633,0.0691138282418251,0.031192779541015625,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.19797945022583008,
0.001,1846,WENO-Z (800),0.00035384914372116327,0.03170597553253174,0.01601642370223999,5.9413910094008315e-06,5.9413910094008315e-06,4.0,4,0.02,9.97935962677002,4.224370059091598e-05,0.002442255150526762,0.042502641677856445,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.19797945022583008,
0.001,1846,FVM (1000),0.004748037550598383,0.128573477268219,0.06002442538738251,6.256103915802669e-06,6.256103915802669e-06,4.0,4,0.02,9.97935962677002,0.007563165854662657,0.04324387013912201,0.0559234619140625,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.19797945022583008,
0.001,1846,WENO-Z (1000),0.00020797370234504342,0.01870429515838623,0.009315647184848785,6.179809588502394e-06,6.179809588502394e-06,4.0,4,0.02,9.97935962677002,4.05490500270389e-05,0.0011871405877172947,0.05217456817626953,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.19797945022583008,
0.001,1846,FVM (2000),0.0022379241418093443,0.06560158729553223,0.023270219564437866,5.0163271225756034e-06,5.0163271225756034e-06,4.0,4,0.02,9.97935962677002,0.003718114923685789,0.018639668822288513,0.06506538391113281,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.19797945022583008,
0.001,1846,WENO-Z (2000),6.149013643153012e-05,0.003142833709716797,0.0014862418174743652,5.512237748916959e-06,5.512237748916959e-06,4.0,4,0.02,9.97935962677002,7.888676191214472e-05,0.0005663969204761088,0.09770846366882324,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.19797945022583008,
0.001,1846,Ours (200),0.0014912207843735814,0.07172048091888428,0.026513010263442993,5.9604644775390625e-06,5.9604644775390625e-06,4.0,4,0.02,9.97935962677002,0.004096425138413906,0.022748220711946487,0.23619437217712402,200,200,2,0,2,train_py_original_ours_protocol,0.19797945022583008,code/model_fixed.pkl
0.001,1847,FVM (200),0.02950243651866913,0.714474081993103,0.4423202574253082,6.961822123230377e-07,2.574920756615029e-07,2.176,6,0.03,8.801017761230469,0.02885454334318638,0.42775213718414307,0.009477853775024414,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.18706727027893066,
0.001,1847,WENO-Z (200),0.009795339778065681,0.34321659803390503,0.2981970012187958,6.961822123230377e-07,2.670288097306184e-07,2.208,6,0.03,8.801017761230469,0.018714094534516335,0.33245399594306946,0.014271736145019531,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.18706727027893066,
0.001,1847,FVM (400),0.013761233538389206,0.374348521232605,0.21563072502613068,7.534026735811494e-07,3.0517577442878974e-07,2.176,6,0.03,8.801017761230469,0.014321336522698402,0.21982978284358978,0.014306068420410156,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.18706727027893066,
0.001,1847,WENO-Z (400),0.0038107293657958508,0.15460270643234253,0.12571842968463898,6.961822123230377e-07,2.384185791015625e-07,2.208,6,0.03,8.801017761230469,0.00041307249921374023,0.14026261866092682,0.02388167381286621,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.18706727027893066,
0.001,1847,FVM (800),0.006022972986102104,0.1532841920852661,0.08006756752729416,7.152557373046875e-07,2.47955313170678e-07,2.208,6,0.03,8.801017761230469,0.007162784226238728,0.08751040697097778,0.03919816017150879,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.18706727027893066,
0.001,1847,WENO-Z (800),0.0011755006853491068,0.05402582883834839,0.03898155689239502,7.820129326319147e-07,2.765655722214433e-07,2.208,6,0.03,8.801017761230469,1.4942886991775595e-05,0.04557053744792938,0.06017613410949707,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.18706727027893066,
0.001,1847,FVM (1000),0.004562621936202049,0.11026918888092041,0.0554436631500721,7.152557373046875e-07,3.0517577442878974e-07,2.208,6,0.03,8.801017761230469,0.005729979369789362,0.06292638182640076,0.0520167350769043,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.18706727027893066,
0.001,1847,WENO-Z (1000),0.0007663788856007159,0.036946892738342285,0.025357186794281006,7.534026735811494e-07,4.768372718899627e-08,2.208,6,0.03,8.801017761230469,1.730322946968954e-05,0.02933279611170292,0.06467676162719727,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.18706727027893066,
0.001,1847,FVM (2000),0.001961840083822608,0.031352996826171875,0.01692618988454342,2.832412519637728e-06,2.832412519637728e-06,4.0,6,0.03,8.801017761230469,0.0028737797401845455,0.017259500920772552,0.06645679473876953,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.18706727027893066,
0.001,1847,WENO-Z (2000),0.00015473115490749478,0.007848680019378662,0.004707376006990671,6.19888282926695e-07,6.19888282926695e-07,4.0,6,0.03,8.801017761230469,2.86102294921875e-05,0.005717407446354628,0.0981302261352539,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.18706727027893066,
0.001,1847,Ours (200),0.0007497206097468734,0.03879082202911377,0.010882079601287842,7.629394076502649e-07,2.47955313170678e-07,2.128,6,0.03,8.801017761230469,0.002770132152363658,0.0053481776267290115,0.1901407241821289,200,200,2,0,2,train_py_original_ours_protocol,0.18706727027893066,code/model_fixed.pkl
0.001,1848,FVM (200),0.029280638322234154,0.8005387783050537,0.603628396987915,6.103515488575795e-07,3.0517577442878974e-07,1.8880000000000001,4,0.02,10.132354736328125,0.03575492277741432,0.6095832586288452,0.013334035873413086,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.1880171298980713,
0.001,1848,WENO-Z (200),0.009226751513779163,0.43126237392425537,0.3697364330291748,5.340576194612368e-07,4.577636616431846e-07,3.712,4,0.02,10.132354736328125,0.01316086109727621,0.3261919915676117,0.014404773712158203,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.1880171298980713,
0.001,1848,FVM (400),0.013497613370418549,0.4231142997741699,0.30690401792526245,5.626678785120021e-07,4.482269275740691e-07,1.8880000000000001,4,0.02,10.132354736328125,0.017240630462765694,0.31720587611198425,0.01824045181274414,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.1880171298980713,
0.001,1848,WENO-Z (400),0.00362271792255342,0.2068490982055664,0.16429169476032257,5.531311444428866e-07,4.577636616431846e-07,1.984,4,0.02,10.132354736328125,0.00021747119899373502,0.12411021441221237,0.024193525314331055,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.1880171298980713,
0.001,1848,FVM (800),0.006194435991346836,0.20185399055480957,0.1315598338842392,5.340576194612368e-07,3.8146970382513246e-07,3.568,4,0.02,10.132354736328125,0.008556133136153221,0.14676780998706818,0.030864238739013672,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.1880171298980713,
0.001,1848,WENO-Z (800),0.0012748482404276729,0.08952045440673828,0.061350151896476746,5.912780807193485e-07,4.1007996287589776e-07,1.92,4,0.02,10.132354736328125,1.8373135389992967e-05,0.03386533260345459,0.0428166389465332,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.1880171298980713,
0.001,1848,FVM (1000),0.0049041262827813625,0.15696477890014648,0.10294570028781891,8.583069188716763e-07,8.392333938900265e-07,3.904,4,0.02,10.132354736328125,0.00685296393930912,0.10994938760995865,0.03523755073547363,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.1880171298980713,
0.001,1848,WENO-Z (1000),0.0008854379993863404,0.06645727157592773,0.04305337369441986,5.769729796156753e-07,4.95910626341356e-07,1.92,4,0.02,10.132354736328125,1.6465790395159274e-05,0.020410804077982903,0.05181741714477539,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.1880171298980713,
0.001,1848,FVM (2000),0.0023481864482164383,0.06777727603912354,0.046170175075531006,4.367828296381049e-06,4.367828296381049e-06,4.0,4,0.02,10.132354736328125,0.003425458213314414,0.04556821659207344,0.0984964370727539,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.1880171298980713,
0.001,1848,WENO-Z (2000),0.00024291634326800704,0.019957304000854492,0.011236563324928284,1.4400482086784905e-06,1.4209747405402595e-06,3.7920000000000003,4,0.02,10.132354736328125,4.1145089198835194e-05,0.0029247270431369543,0.12990164756774902,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.1880171298980713,
0.001,1848,Ours (200),0.0006998672615736723,0.030482053756713867,0.012998402118682861,5.578995114774443e-07,4.0054320038507285e-07,1.92,4,0.02,10.132354736328125,0.0023074867203831673,0.012836703099310398,0.1744678020477295,200,200,2,0,2,train_py_original_ours_protocol,0.1880171298980713,code/model_fixed.pkl
0.001,1849,FVM (200),0.01326722837984562,0.2546338737010956,0.19359076023101807,5.912780807193485e-07,5.722045557376987e-07,2.976,4,0.02,6.52686882019043,0.01663045585155487,0.24632811546325684,0.021366357803344727,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.18739986419677734,
0.001,1849,WENO-Z (200),0.002561315195634961,0.15480679273605347,0.10282644629478455,6.00814814788464e-07,6.00814814788464e-07,4.0,4,0.02,6.52686882019043,0.0007403762429021299,0.09086987376213074,0.014268636703491211,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.18739986419677734,
0.001,1849,FVM (400),0.005520285572856665,0.1499963402748108,0.0741635262966156,6.771087441848067e-07,6.771087441848067e-07,4.0,4,0.02,6.52686882019043,0.00841592252254486,0.05829313024878502,0.030782222747802734,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.18739986419677734,
0.001,1849,WENO-Z (400),0.000513919978402555,0.03652966022491455,0.02386753261089325,6.151199158921372e-07,5.817412898068142e-07,2.976,4,0.02,6.52686882019043,3.376901804585941e-05,0.014079246670007706,0.037049055099487305,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.18739986419677734,
0.001,1849,FVM (800),0.002431069500744343,0.05618393421173096,0.02388886734843254,6.389617510649259e-07,6.389617510649259e-07,4.0,4,0.02,6.52686882019043,0.004179343581199646,0.009922623634338379,0.04201340675354004,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.18739986419677734,
0.001,1849,WENO-Z (800),6.160612247185782e-05,0.004896342754364014,0.0026996470987796783,6.19888282926695e-07,6.19888282926695e-07,4.0,4,0.02,6.52686882019043,2.6273737603332847e-05,0.0005866814753971994,0.042049407958984375,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.18739986419677734,
0.001,1849,FVM (1000),0.0019134858157485723,0.04199570417404175,0.017565781250596046,6.771087441848067e-07,6.771087441848067e-07,4.0,4,0.02,6.52686882019043,0.003317809198051691,0.004859558772295713,0.035265445709228516,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.18739986419677734,
0.001,1849,WENO-Z (1000),2.7025753297493793e-05,0.002027451992034912,0.0010339226573705673,6.53266909012018e-07,5.149840944795869e-07,2.976,4,0.02,6.52686882019043,2.2888190869707614e-05,0.0001390927063766867,0.05222797393798828,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.18739986419677734,
0.001,1849,FVM (2000),0.0009527645888738334,0.0195387601852417,0.00792739912867546,5.960464477539062e-07,4.1007993445418833e-07,2.976,4,0.02,6.52686882019043,0.0016717776888981462,0.0018175310688093305,0.06460189819335938,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.18739986419677734,
0.001,1849,WENO-Z (2000),2.2408266886486672e-05,0.00021475553512573242,0.00010029412806034088,7.05719003235572e-07,3.6239620726519206e-07,2.976,4,0.02,6.52686882019043,4.6262146497610956e-05,6.38938436168246e-05,0.09752273559570312,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.18739986419677734,
0.001,1849,Ours (200),0.0003930121019948274,0.017826318740844727,0.006874158978462219,7.009506362010143e-07,4.386901650832442e-07,2.976,4,0.02,6.52686882019043,0.0012609445257112384,0.003779474413022399,0.13895034790039062,200,200,2,0,2,train_py_original_ours_protocol,0.18739986419677734,code/model_fixed.pkl
0.001,1850,FVM (200),0.027386769652366638,0.7136774063110352,0.39906179904937744,8.249282473116182e-06,8.153915587172378e-06,3.872,2,0.01,10.971275329589844,0.082997627556324,0.38545340299606323,0.014051437377929688,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.18779897689819336,
0.001,1850,WENO-Z (200),0.0047783986665308475,0.23022055625915527,0.1912553906440735,8.306503332278226e-06,8.249283382610884e-06,3.872,2,0.01,10.971275329589844,0.002721905941143632,0.16317230463027954,0.023244380950927734,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.18779897689819336,
0.001,1850,FVM (400),0.012864947319030762,0.32425975799560547,0.1619718372821808,8.277893357444555e-06,8.230209459725302e-06,3.904,2,0.01,10.971275329589844,0.01729481853544712,0.25677624344825745,0.030907869338989258,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.18779897689819336,
0.001,1850,WENO-Z (400),0.0012408080510795116,0.07737469673156738,0.04054359346628189,8.230209459725302e-06,8.182525562006049e-06,3.856,2,0.01,10.971275329589844,6.723999831592664e-05,0.04370901361107826,0.03568887710571289,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.18779897689819336,
0.001,1850,FVM (800),0.00615288270637393,0.22855567932128906,0.0804613009095192,6.0272213886491954e-06,5.760192834713962e-06,3.7920000000000003,2,0.01,10.971275329589844,0.00861943420022726,0.11983580142259598,0.0470576286315918,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.18779897689819336,
0.001,1850,WENO-Z (800),0.00022429520322475582,0.017994403839111328,0.002821408212184906,7.514953722420614e-06,7.419586381729459e-06,3.84,2,0.01,10.971275329589844,5.022883851779625e-05,0.00326185068115592,0.06115531921386719,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.18779897689819336,
0.001,1850,FVM (1000),0.00481253070756793,0.1926887035369873,0.06461889296770096,1.0814666893566027e-05,1.0814666893566027e-05,4.0,2,0.01,10.971275329589844,0.006906283088028431,0.09076883643865585,0.03659987449645996,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.18779897689819336,
0.001,1850,WENO-Z (1000),0.00012278997746761888,0.010205626487731934,0.0004922822117805481,8.907318260753527e-06,8.907318260753527e-06,4.0,2,0.01,10.971275329589844,4.717112096841447e-05,0.0010070413118228316,0.05092597007751465,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.18779897689819336,
0.001,1850,FVM (2000),0.0022414475679397583,0.09321153163909912,0.03264036774635315,1.0976791600114666e-05,1.0976791600114666e-05,4.0,2,0.01,10.971275329589844,0.003475078847259283,0.025352776050567627,0.09682035446166992,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.18779897689819336,
0.001,1850,WENO-Z (2000),7.377505244221538e-05,0.0011283159255981445,0.000575721263885498,8.9359291450819e-06,8.916855222196318e-06,3.968,2,0.01,10.971275329589844,0.00010281205322826281,0.00034102864447049797,0.0980381965637207,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.18779897689819336,
0.001,1850,Ours (200),0.0015189959667623043,0.08218169212341309,0.011840634047985077,8.478164090774953e-06,8.36372419144027e-06,3.904,2,0.01,10.971275329589844,0.0028486873488873243,0.01243032980710268,0.13912320137023926,200,200,2,0,2,train_py_original_ours_protocol,0.18779897689819336,code/model_fixed.pkl
0.001,1851,FVM (200),0.030515270307660103,0.6108800172805786,0.46269747614860535,2.28881845032447e-06,6.580352760465757e-07,2.896,4,0.02,8.647148132324219,0.056263383477926254,0.4239296615123749,0.013235092163085938,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.18747234344482422,
0.001,1851,WENO-Z (200),0.008543279953300953,0.38673675060272217,0.28576958179473877,2.238750539618195e-06,5.4836272056491e-07,2.88,4,0.02,8.647148132324219,0.01306696143001318,0.21847467124462128,0.014757156372070312,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.18747234344482422,
0.001,1851,FVM (400),0.01463284157216549,0.3165109157562256,0.23698699474334717,2.2125245777715463e-06,5.674362455465598e-07,2.896,4,0.02,8.647148132324219,0.014941749162971973,0.26488494873046875,0.023540258407592773,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.18747234344482422,
0.001,1851,WENO-Z (400),0.003512781346216798,0.19034457206726074,0.11805856227874756,2.1743776414950844e-06,5.10215784288448e-07,2.928,4,0.02,8.647148132324219,0.00012381676060613245,0.11312162131071091,0.0368802547454834,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.18747234344482422,
0.001,1851,FVM (800),0.006890838034451008,0.1453026533126831,0.10133109986782074,2.3412703740177676e-06,7.271766548910819e-07,2.88,4,0.02,8.647148132324219,0.007423181086778641,0.11808470636606216,0.02887749671936035,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.18747234344482422,
0.001,1851,WENO-Z (800),0.0014084306312724948,0.0837928056716919,0.04467320442199707,2.2244455522013595e-06,5.364418029785156e-07,2.928,4,0.02,8.647148132324219,1.9919873011531308e-05,0.05102371424436569,0.05176663398742676,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.18747234344482422,
0.001,1851,FVM (1000),0.005430033430457115,0.11212301254272461,0.07763558626174927,2.1409989585663425e-06,4.339218264703959e-07,2.88,4,0.02,8.647148132324219,0.005934481974691153,0.09180638194084167,0.03586864471435547,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.18747234344482422,
0.001,1851,WENO-Z (1000),0.001032262691296637,0.0626899003982544,0.03226634860038757,2.0074844542250503e-06,2.717971767651761e-07,2.896,4,0.02,8.647148132324219,2.4825343643897213e-05,0.03839832544326782,0.0710303783416748,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.18747234344482422,
0.001,1851,FVM (2000),0.0026102191768586636,0.04747486114501953,0.03428499400615692,1.819133785829763e-06,1.5258788721439487e-07,2.656,4,0.02,8.647148132324219,0.0030065588653087616,0.043803904205560684,0.08097672462463379,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.18747234344482422,
0.001,1851,WENO-Z (2000),0.00035505439154803753,0.020594000816345215,0.01035425066947937,1.7690658751234878e-06,4.52995436717174e-08,2.7520000000000002,4,0.02,8.647148132324219,4.7316774725914e-05,0.012509883381426334,0.09823322296142578,2000,200,20,20,0,exact_restriction_from_Nhigh4000,0.18747234344482422,
0.001,1851,Ours (200),0.0007312952657230198,0.021939218044281006,0.005245298147201538,2.2435190203395905e-06,7.128715537874086e-07,2.896,4,0.02,8.647148132324219,0.0026305324863642454,0.008426804095506668,0.26711320877075195,200,200,2,0,2,train_py_original_ours_protocol,0.18747234344482422,code/model_fixed.pkl
0.001,1852,FVM (200),0.022442376241087914,0.5633093118667603,0.4219490885734558,1.3828278042637976e-06,1.2826918691644096e-06,2.736,2,0.01,10.090527534484863,0.04751674458384514,0.28155428171157837,0.009986162185668945,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.2507169246673584,
0.001,1852,WENO-Z (200),0.004764838609844446,0.27458202838897705,0.2624015212059021,1.4019012724020286e-06,1.292228603233525e-06,2.672,2,0.01,10.090527534484863,0.004219256807118654,0.16301597654819489,0.02305293083190918,200,200,2,2,0,exact_restriction_from_Nhigh4000,0.2507169246673584,
0.001,1852,FVM (400),0.010586180724203587,0.23650580644607544,0.17353439331054688,1.4019012724020286e-06,1.2683867680607364e-06,2.624,2,0.01,10.090527534484863,0.021252183243632317,0.1661546379327774,0.029315710067749023,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.2507169246673584,
0.001,1852,WENO-Z (400),0.0015265741385519505,0.07672369480133057,0.07617723941802979,1.3732910701946821e-06,1.2588500339916209e-06,2.624,2,0.01,10.090527534484863,0.00030544406035915017,0.07203599065542221,0.024206876754760742,400,200,4,4,0,exact_restriction_from_Nhigh4000,0.2507169246673584,
0.001,1852,FVM (800),0.004656425677239895,0.11542879045009613,0.029156804084777832,1.2779236158166896e-06,1.1539458455445128e-06,2.656,2,0.01,10.090527534484863,0.010439648292958736,0.052780576050281525,0.04181981086730957,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.2507169246673584,
0.001,1852,WENO-Z (800),0.00038891297299414873,0.024547144770622253,0.013413429260253906,1.3160705520931515e-06,1.1587142125790706e-06,2.64,2,0.01,10.090527534484863,4.1692408558446914e-05,0.013677124865353107,0.043177127838134766,800,200,8,8,0,exact_restriction_from_Nhigh4000,0.2507169246673584,
0.001,1852,FVM (1000),0.0036507106851786375,0.08935414999723434,0.018673837184906006,1.2397766795402276e-06,1.063346758201078e-06,2.64,2,0.01,10.090527534484863,0.009221429005265236,0.025932207703590393,0.05693674087524414,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.2507169246673584,
0.001,1852,WENO-Z (1000),0.00022229726891964674,0.015995681285858154,0.005579352378845215,1.287460349885805e-06,1.1825560477518593e-06,2.672,2,0.01,10.090527534484863,3.075604035984725e-05,0.005876600276678801,0.06420016288757324,1000,200,10,10,0,exact_restriction_from_Nhigh4000,0.2507169246673584,
