time_rel,quantity,method,loss_mean,loss_std,loss_median,loss_p95,n_traj
23.3,TotalEnstrophyRelativeLoss,FNO,0.0022740051654914534,0.00210733891877995,0.0017414436139679013,0.005579230749169593,30
23.400000000000002,TotalEnstrophyRelativeLoss,FNO,0.00267186740294507,0.0024902830664463916,0.0017690210623476405,0.008213865486013988,30
23.5,TotalEnstrophyRelativeLoss,FNO,0.0031174412395997947,0.0025490779471592367,0.0025404158211844593,0.007799213290243039,30
23.6,TotalEnstrophyRelativeLoss,FNO,0.0026240754944189975,0.002303269064869812,0.0018808030001884455,0.007100423021818121,30
23.700000000000003,TotalEnstrophyRelativeLoss,FNO,0.0023403197579951,0.0020220440481984927,0.001770832441783721,0.006242106331151489,30
23.8,TotalEnstrophyRelativeLoss,FNO,0.0027549099120112498,0.002788125783077059,0.002131068433880271,0.008405667961600922,30
23.900000000000002,TotalEnstrophyRelativeLoss,FNO,0.0023873807060861745,0.0019385336977912329,0.001885811893764525,0.005923762893794596,30
24.0,TotalEnstrophyRelativeLoss,FNO,0.0023556723710289047,0.001544160295013269,0.0018686853948726174,0.005197686875031132,30
24.1,TotalEnstrophyRelativeLoss,FNO,0.0024349312960763583,0.0018142403763689284,0.0021851878824487997,0.00576097329505783,30
24.200000000000003,TotalEnstrophyRelativeLoss,FNO,0.0029536872840951705,0.0021085540925376463,0.002928823398748848,0.006584489350023771,30
24.3,TotalEnstrophyRelativeLoss,FNO,0.00278166077999415,0.001965086646473909,0.0023346933634940162,0.006863553308598422,30
24.400000000000002,TotalEnstrophyRelativeLoss,FNO,0.0030832230400153347,0.002697694648335421,0.0020745289472334557,0.007765058796727073,30
24.5,TotalEnstrophyRelativeLoss,FNO,0.0033014142856396277,0.003892419516030631,0.0018105403287604943,0.012211148643897725,30
24.6,TotalEnstrophyRelativeLoss,FNO,0.0037806731148053636,0.0042297714868147155,0.0023077661418132306,0.009138257051994348,30
24.700000000000003,TotalEnstrophyRelativeLoss,FNO,0.0028826002712914744,0.003089242215934456,0.0018020028992597327,0.009989217476433656,30
24.8,TotalEnstrophyRelativeLoss,FNO,0.003378784002674511,0.0034200831375149772,0.001982850765545852,0.010566750441778142,30
24.900000000000002,TotalEnstrophyRelativeLoss,FNO,0.0037513751016143163,0.0028167449854747946,0.0028291421683310637,0.009656291893554627,30
25.0,TotalEnstrophyRelativeLoss,FNO,0.0032055532051267414,0.0026803496579260906,0.002103088576626779,0.008419412482030304,30
25.1,TotalEnstrophyRelativeLoss,FNO,0.003103054610918994,0.00275205000404451,0.002214083168330103,0.008953925871662254,30
25.200000000000003,TotalEnstrophyRelativeLoss,FNO,0.0025546121240350925,0.0025859391632326307,0.0019177063358758796,0.007770869190335471,30
25.3,TotalEnstrophyRelativeLoss,FNO,0.0028149875132576388,0.002362592370548994,0.0020337747472274213,0.008114486154928881,30
25.400000000000002,TotalEnstrophyRelativeLoss,FNO,0.002951437077727596,0.0030551564782237465,0.0018172452078278395,0.009435003526719582,30
25.5,TotalEnstrophyRelativeLoss,FNO,0.00367447032170187,0.003380406168292351,0.00282842782764744,0.010550728449060742,30
25.6,TotalEnstrophyRelativeLoss,FNO,0.004071464567575129,0.004043831733212165,0.003494428403252846,0.012025570012180267,30
