Method,time_rel,E_u_cl_abs_ensemble_rms_L2,E_v_cl_abs_ensemble_rms_L2,E_cl_abs_ensemble_rms_L2
FNO,14.4,0.0011827611112930553,0.0010898624917758542,0.0011363118015344548
FNO,14.5,0.0011762130376791542,0.0010876842722202138,0.0011319486549496841
FNO,14.600000000000001,0.0011776033176784458,0.0010856483803287304,0.0011316258490035882
FNO,14.700000000000001,0.0011790847594816691,0.0010859487162925192,0.0011325167378870942
FNO,14.8,0.0011728042267730903,0.0010898979657239663,0.0011313510962485283
FNO,14.9,0.00117491874956178,0.001091923523386047,0.0011334211364739137
FNO,15.0,0.001181762580124481,0.0010942093272443935,0.0011379859536844372
FNO,15.100000000000001,0.0011847220701000992,0.0010969464008922325,0.0011408342354961658
FNO,15.200000000000001,0.0011904432413894675,0.00110093626873259,0.0011456897550610288
FNO,15.3,0.0012005530118535692,0.0011029901487519065,0.001151771580302738
FNO,15.4,0.0012099689003439726,0.0011092466678092215,0.001159607784076597
FNO,15.5,0.0012206173635088387,0.001110849801852627,0.0011657335826807328
FNO,15.600000000000001,0.0012391055309910028,0.001112968653549307,0.001176037092270155
FNO,15.700000000000001,0.001257564763860979,0.0011089542032707272,0.001183259483565853
FNO,15.8,0.0012688976297831932,0.0011118153070762396,0.0011903564684297165
FNO,15.9,0.0012796397258953514,0.0011171814738452613,0.0011984105998703062
FNO,16.0,0.0012867360051086736,0.001125313670138172,0.0012060248376234229
FNO,16.1,0.0012922715834889956,0.0011343840442572292,0.0012133278138731123
FNO,16.2,0.0013054252386990714,0.0011399027951122264,0.0012226640169056488
FNO,16.3,0.0013152450699606497,0.0011408852230128642,0.001228065146486757
FNO,16.400000000000002,0.0013236501836204064,0.0011442615161238933,0.0012339558498721498
FNO,16.5,0.001334017218823785,0.0011489248026330943,0.0012414710107284397
FNO,16.6,0.0013434863774971861,0.0011606764437817245,0.0012520814106394553
FNO,16.7,0.0013550423275986783,0.0011816762716902413,0.0012683592996444598
FNO,16.8,0.0013639376111334628,0.0012063916859916496,0.0012851646485625562
FNO,16.900000000000002,0.0013652525833567433,0.0012277591981667878,0.0012965058907617654
FNO,17.0,0.0013734529747300617,0.001253591414966251,0.0013135221948481564
FNO,17.1,0.0013722730490186277,0.0012696126630654253,0.0013209428560420266
FNO,17.2,0.0013649734816351382,0.0012732691678568452,0.0013191213247459917
FNO,17.3,0.001351376616036169,0.0012781472471416454,0.0013147619315889072
FNO,17.400000000000002,0.001340253238565871,0.001281260316351953,0.001310756777458912
FNO,17.5,0.0013268918994817978,0.001283073647070399,0.0013049827732760984
FNO,17.6,0.001320826231443498,0.0012795977843893156,0.001300212007916407
FNO,17.7,0.0013190065366170283,0.0012728812690039934,0.0012959439028105107
FNO,17.8,0.0013171888040761641,0.001270474572365767,0.0012938316882209655
FNO,17.900000000000002,0.0013174026221654742,0.0012748461295753381,0.001296124375870406
FNO,18.0,0.0013192114895541251,0.0012792847838199708,0.001299248136687048
FNO,18.1,0.0013225108912632635,0.0012855742421989146,0.0013040425667310892
FNO,18.2,0.001331612754370809,0.0012937823184689203,0.0013126975364198645
FNO,18.3,0.0013422892157158436,0.001299459367802878,0.0013208742917593607
FNO,18.400000000000002,0.0013486099373048106,0.0012973365468530232,0.0013229732420789169
FNO,18.5,0.0013530748767324886,0.0012904997521992294,0.001321787314465859
